time,open,close,high
1618272000,59845.544531861655,60422.17436700682,60443.31835378966
1618268400,60035.14023842101,59845.544531861655,60078.01682308019
1618264800,59988.053752977896,60035.14023842101,60039.25334735678
1618261200,59997.92196767861,59988.053752977896,60030.112204290315
1618257600,60034.030002540676,59997.92196767861,60185.45329041846
1618254000,59924.773397300894,60034.030002540676,60081.31760739368
1618250400,59724.0733144704,59924.773397300894,59956.89808698036
1618246800,59934.81606704074,59724.0733144704,59934.81606704074
1618243200,59903.10304038629,59934.81606704074,60062.53228336971
1618239600,59961.851526720115,59903.10304038629,60079.830407788024
1618236000,60289.130750266566,59961.851526720115,60334.51873545561
1618232400,60435.166129635,60289.130750266566,60543.030140236304
1618228800,60230.326320711814,60435.166129635,60525.70269447257
1618225200,59757.6292256366,60230.326320711814,60230.326320711814
1618221600,59973.61538981189,59757.6292256366,60238.743622687085
1618218000,60661.0247196556,59973.61538981189,60797.500694847535
1618214400,60725.19440484853,60661.0247196556,60771.33611670568
1618210800,60767.71679893036,60725.19440484853,61156.1851738766
1618207200,60149.50980518411,60767.71679893036,60774.106463964774
1618203600,60133.45308456087,60149.50980518411,60232.274357889306
1618200000,60316.983868015355,60133.45308456087,60574.17486478733
1618196400,59666.040982776685,60316.983868015355,60347.91154099937
1618192800,59867.10844187115,59666.040982776685,59867.2078083232
1618189200,59799.65004473232,59867.10844187115,60089.44773723785
1618185600,60000.660377341665,59799.65004473232,60276.901509883966
1618182000,60039.29293523679,60000.660377341665,60060.55152107022
1618178400,59528.74719559725,60039.29293523679,60068.5872825929
1618174800,59652.829109061335,59528.74719559725,59652.829109061335
1618171200,59670.57154612325,59652.829109061335,59744.19309832425
1618167600,59849.36924326128,59670.57154612325,60119.46610050177
1618164000,59816.648993323746,59849.36924326128,59893.594059550145
1618160400,59517.346386235215,59816.648993323746,59900.064263149034
1618156800,59666.08957151785,59517.346386235215,59721.32579417257
1618153200,59658.27895147025,59666.08957151785,59729.70019887902
1618149600,59396.275828758924,59658.27895147025,59658.27895147025
1618146000,59686.529601675655,59396.275828758924,59705.81404256282
1618142400,59665.040404775835,59686.529601675655,59774.31834361283
1618138800,59558.84016912453,59665.040404775835,59775.54794501972
1618135200,59608.571943937386,59558.84016912453,59899.87307450486
1618131600,59949.84038001097,59608.571943937386,59978.4601331675
1618128000,59733.613077999544,59949.84038001097,60071.01970074176
1618124400,59738.6378119597,59733.613077999544,59751.25839446083
1618120800,59718.125868404415,59738.6378119597,59844.30344507447
1618117200,59915.65184116534,59718.125868404415,59975.55419145665
1618113600,60270.62552913004,59915.65184116534,60294.28775436496
1618110000,60498.800164893146,60270.62552913004,60624.81919724858
1618106400,60500.77882638061,60498.800164893146,60558.876653781845
1618102800,60095.44573905901,60500.77882638061,60540.6400929104
1618099200,59766.70623617261,60095.44573905901,60346.45244042075
1618095600,59155.0662380358,59766.70623617261,59808.54850482204
1618092000,59118.90699809135,59155.0662380358,59380.87263607652
1618088400,58768.83580220588,59118.90699809135,59213.05879678269
1618084800,59647.981833603764,58768.83580220588,59738.3378723152
1618081200,59928.10370370031,59647.981833603764,59971.917863685834
1618077600,59943.8336968711,59928.10370370031,60040.868409210576
1618074000,60212.57798309119,59943.8336968711,60212.83010771715
1618070400,60273.43259754722,60212.57798309119,60478.681437880754
1618066800,60390.046443578794,60273.43259754722,60433.67429788488
1618063200,60469.41893548427,60390.046443578794,60486.84637121742
1618059600,60058.986866635554,60469.41893548427,60469.41893548427
1618056000,60534.80855732228,60058.986866635554,60667.35556824069
1618052400,60646.431392695704,60534.80855732228,60682.51787753835
1618048800,60742.055688600034,60646.431392695704,60946.23199185066
1618045200,60539.21706189363,60742.055688600034,60762.14920648292
1618041600,60423.09085016528,60539.21706189363,60781.94563964466
1618038000,60628.0938179216,60423.09085016528,60783.94255054454
1618034400,60910.280879656406,60628.0938179216,60925.19979637155
1618030800,61114.76704221181,60910.280879656406,61122.6778186465
1618027200,59371.70698924785,61114.76704221181,61114.76704221181
1618023600,58935.763053142226,59371.70698924785,59371.70698924785
1618020000,58487.45297152703,58935.763053142226,58935.763053142226
1618016400,58130.99572461723,58487.45297152703,58487.45297152703
1618012800,58106.3921597173,58130.99572461723,58268.41912100628
1618009200,58004.23298809576,58106.3921597173,58148.01805678063
1618005600,58249.17625659126,58004.23298809576,58335.66327825014
1618002000,58329.925638742934,58249.17625659126,58502.96487386794
1617998400,58373.43104366845,58329.925638742934,58581.63195960542
1617994800,58373.13502099051,58373.43104366845,58456.77575098682
1617991200,58387.514566538484,58373.13502099051,58479.957369796575
1617987600,58162.25419531996,58387.514566538484,58409.67796468008
1617984000,58162.7556093223,58162.25419531996,58223.340828510765
1617980400,58251.38194002273,58162.7556093223,58328.65383592416
1617976800,58403.40060627791,58251.38194002273,58473.915950776725
1617973200,58486.07445487874,58403.40060627791,58723.640167127014
1617969600,58496.50979230966,58486.07445487874,58671.23794714779
1617966000,58552.87032909182,58496.50979230966,58837.59513453001
1617962400,58055.72309369022,58552.87032909182,58552.87032909182
1617958800,57757.50280253096,58055.72309369022,58055.72309369022
1617955200,57950.119009032474,57757.50280253096,58023.47709813123
1617951600,57766.58422449203,57950.119009032474,58007.006368055394
1617948000,57951.21733184392,57766.58422449203,58079.54644461581
1617944400,58176.00668847249,57951.21733184392,58254.17875139199
1617940800,58030.21026918193,58176.00668847249,58176.00668847249
1617937200,57876.70733478099,58030.21026918193,58165.28106366246
1617933600,57973.36327519951,57876.70733478099,58138.39899347444
1617930000,58265.88498393196,57973.36327519951,58348.96847338013
1617926400,58034.634585839915,58265.88498393196,58325.86815773661
1617922800,57897.93774453338,58034.634585839915,58034.634585839915
1617919200,57645.373058041005,57897.93774453338,57949.75144469281
1617915600,57648.80912431008,57645.373058041005,57681.65674192911
1617912000,57699.37173525998,57648.80912431008,57756.509932878835
1617908400,57924.819025069184,57699.37173525998,57952.14518918665
1617904800,57743.52867595297,57924.819025069184,58095.487041646615
1617901200,57691.934445881416,57743.52867595297,58093.12424961974
1617897600,57718.773653416225,57691.934445881416,57922.51049282787
1617894000,57625.067691301854,57718.773653416225,57823.363572597686
1617890400,57375.96002555588,57625.067691301854,57820.379115833624
1617886800,57326.38981841515,57375.96002555588,57595.336811981135
1617883200,56426.69702993379,57326.38981841515,57506.23649189669
1617879600,56705.28531935999,56426.69702993379,56722.63553989312
1617876000,56674.01311351912,56705.28531935999,56775.146827225704
1617872400,56920.90721796947,56674.01311351912,56989.858817186556
1617868800,57023.56888551408,56920.90721796947,57210.72142783125
1617865200,57131.238002757505,57023.56888551408,57209.16557680343
1617861600,56873.19552826875,57131.238002757505,57209.81593716922
1617858000,56918.10456224495,56873.19552826875,57006.27673456232
1617854400,56528.43237259478,56918.10456224495,57020.800101193934
1617850800,56461.41034240334,56528.43237259478,56606.17359821606
1617847200,56421.49263357547,56461.41034240334,56507.35836386163
1617843600,56342.436869928475,56421.49263357547,56622.441620747995
1617840000,55918.14439080495,56342.436869928475,56454.343954833115
1617836400,56415.69575546156,55918.14439080495,56512.02117307496
1617832800,56110.72881354101,56415.69575546156,56505.5478867168
1617829200,56149.4920542547,56110.72881354101,56317.21407679031
1617825600,56074.99409733034,56149.4920542547,56149.4920542547
1617822000,55788.70163549482,56074.99409733034,56074.99409733034
1617818400,56157.099378531086,55788.70163549482,56342.41468219977
1617814800,56454.95207466503,56157.099378531086,56540.89345646749
1617811200,56375.47660538029,56454.95207466503,56733.30240652906
1617807600,56786.943531433855,56375.47660538029,56830.528453417486
1617804000,56712.38541511928,56786.943531433855,56853.00777584442
1617800400,56374.07966825836,56712.38541511928,56751.38398047265
1617796800,56276.65065453953,56374.07966825836,56534.86556172626
1617793200,56779.51914329973,56276.65065453953,57045.49596128745
1617789600,57428.8132587328,56779.51914329973,57519.93037534031
1617786000,57723.66989271056,57428.8132587328,57760.01688947892
1617782400,57749.592225650034,57723.66989271056,57814.43531821464
1617778800,57968.34808531653,57749.592225650034,58026.824861377136
1617775200,58416.169912196536,57968.34808531653,58579.19336120683
1617771600,57640.851101003835,58416.169912196536,58416.169912196536
1617768000,57916.6307566315,57640.851101003835,57917.569214982424
1617764400,57740.30348083099,57916.6307566315,58050.35691144752
1617760800,57546.303156403366,57740.30348083099,57831.759874872245
1617757200,57631.72560534498,57546.303156403366,57631.72560534498
1617753600,57975.709156569435,57631.72560534498,58153.745118641644
1617750000,57869.331560903054,57975.709156569435,58127.390329246795
1617746400,57905.68156834903,57869.331560903054,58001.8655277472
1617742800,58164.315666150345,57905.68156834903,58208.375241019254
1617739200,58200.82726608269,58164.315666150345,58268.31536490065
1617735600,58202.465996637475,58200.82726608269,58202.465996637475
1617732000,58137.7450408189,58202.465996637475,58217.213409789925
1617728400,58046.15877570012,58137.7450408189,58217.58107413843
1617724800,57784.34942520479,58046.15877570012,58127.08755363075
1617721200,57878.4465855686,57784.34942520479,57972.952395337496
1617717600,58053.92708252636,57878.4465855686,58371.49731331396
1617714000,58469.33779189925,58053.92708252636,58581.34625198672
1617710400,58519.99805162564,58469.33779189925,58949.1768374839
1617706800,58417.82218099714,58519.99805162564,58519.99805162564
1617703200,58599.86766403219,58417.82218099714,58671.310135530905
1617699600,58472.529682270724,58599.86766403219,58680.7679307064
1617696000,58468.03493444442,58472.529682270724,58801.75921860599
1617692400,58797.40371355902,58468.03493444442,58842.13053602978
1617688800,58771.02433886176,58797.40371355902,58909.114063216504
1617685200,58742.16173544729,58771.02433886176,58960.59973615077
1617681600,58618.57637297114,58742.16173544729,58819.83207700504
1617678000,58733.19305769492,58618.57637297114,58883.67788604143
1617674400,58785.46705293499,58733.19305769492,58807.44044174345
1617670800,59292.84980623263,58785.46705293499,59425.59802808396
1617667200,59244.50321707385,59292.84980623263,59380.2554626257
1617663600,58842.52235175724,59244.50321707385,59244.50321707385
1617660000,58640.208659017495,58842.52235175724,58914.131277449655
1617656400,58773.70957597615,58640.208659017495,58856.04868512723
1617652800,58992.49119101757,58773.70957597615,59045.94678537644
1617649200,58849.99861841244,58992.49119101757,59043.93974224889
1617645600,58975.40345677439,58849.99861841244,58977.91624694346
1617642000,58953.79749664452,58975.40345677439,59007.54781682272
1617638400,59006.47969132453,58953.79749664452,59175.62960738574
1617634800,59086.822377067314,59006.47969132453,59099.1094200733
1617631200,58106.50896138109,59086.822377067314,59086.822377067314
1617627600,57985.223537587284,58106.50896138109,58106.50896138109
1617624000,57743.93742524669,57985.223537587284,58099.79329877203
1617620400,57637.74211131855,57743.93742524669,57743.93742524669
1617616800,57477.98849353421,57637.74211131855,57665.24351945511
1617613200,57106.9123716419,57477.98849353421,57477.98849353421
1617609600,57288.3848394269,57106.9123716419,57319.690970810945
1617606000,57061.77411017818,57288.3848394269,57317.90432329061
1617602400,56908.904501424106,57061.77411017818,57252.784230822006
1617598800,57320.53692725155,56908.904501424106,57329.03790628359
1617595200,57463.62908666946,57320.53692725155,57562.744615447285
1617591600,57517.8409288697,57463.62908666946,57693.69506155289
1617588000,57751.024067811464,57517.8409288697,57760.46195077721
1617584400,57910.55956741668,57751.024067811464,57910.55956741668
1617580800,58315.12845783763,57910.55956741668,58357.69960371002
1617577200,58122.37291394291,58315.12845783763,58315.12845783763
1617573600,58027.46467899036,58122.37291394291,58161.15709393968
1617570000,58009.225383952114,58027.46467899036,58144.13334104989
1617566400,57937.867701292555,58009.225383952114,58026.82529766811
1617562800,58083.950766963615,57937.867701292555,58145.89178066362
1617559200,58216.502221700895,58083.950766963615,58220.00365091927
1617555600,58012.6048870127,58216.502221700895,58221.79899335208
1617552000,57782.01097468007,58012.6048870127,58038.764673717866
1617548400,58129.10486049733,57782.01097468007,58429.153336958276
1617544800,58127.66934113089,58129.10486049733,58280.61648447695
1617541200,57775.352445672484,58127.66934113089,58127.66934113089
1617537600,57227.1797255457,57775.352445672484,57916.37156740051
1617534000,57658.06752883301,57227.1797255457,57704.22367056665
1617530400,57645.60985696328,57658.06752883301,57701.90558249172
1617526800,57421.88504063452,57645.60985696328,57648.38118615342
1617523200,57534.804531267684,57421.88504063452,57640.51546635128
1617519600,57364.104365751664,57534.804531267684,57534.804531267684
1617516000,57462.925507534994,57364.104365751664,57499.22754500508
1617512400,57543.55149861849,57462.925507534994,57592.95978519127
1617508800,57544.202341784374,57543.55149861849,57574.75862015728
1617505200,57340.77660075359,57544.202341784374,57557.26969589483
1617501600,57023.36118180013,57340.77660075359,57382.846871424656
1617498000,56787.34259882036,57023.36118180013,57091.955181308826
1617494400,56724.742551829986,56787.34259882036,57143.77463686485
1617490800,57411.084054375584,56724.742551829986,57702.32229712677
1617487200,57635.22397549259,57411.084054375584,57682.9389778983
1617483600,58013.294975621335,57635.22397549259,58191.02604798673
1617480000,58466.41944736171,58013.294975621335,58477.71456909137
1617476400,58410.157967194114,58466.41944736171,58639.156255806665
1617472800,58029.16880380851,58410.157967194114,58415.427474453936
1617469200,58733.58641760392,58029.16880380851,58742.497275043985
1617465600,58705.19830812057,58733.58641760392,59069.959028885234
1617462000,59099.62453234742,58705.19830812057,59167.840482039996
1617458400,59362.920317744756,59099.62453234742,59380.04821922524
1617454800,59248.71550342581,59362.920317744756,59399.05906640936
1617451200,59230.36481301585,59248.71550342581,59381.37194781245
1617447600,59320.88117187626,59230.36481301585,59387.97970022862
1617444000,59364.87897207741,59320.88117187626,59606.25589248571
1617440400,59074.76947462718,59364.87897207741,59364.87897207741
1617436800,59252.616986206034,59074.76947462718,59661.851819638236
1617433200,59332.376767270085,59252.616986206034,59371.16455353603
1617429600,59401.289771177224,59332.376767270085,59456.452275736214
1617426000,59347.49976697623,59401.289771177224,59465.34879407941
1617422400,59195.86417509846,59347.49976697623,59365.77070269795
1617418800,59327.52852668647,59195.86417509846,59352.16486354958
1617415200,59209.915520197894,59327.52852668647,59327.52852668647
1617411600,59317.93425694234,59209.915520197894,59372.47013706441
1617408000,58992.94469948462,59317.93425694234,59374.21834876719
1617404400,58803.78439064282,58992.94469948462,59136.687441837305
1617400800,58690.567622369264,58803.78439064282,58881.00386319962
1617397200,58536.23480503356,58690.567622369264,58813.90605543841
1617393600,58801.55092085034,58536.23480503356,58886.337100843404
1617390000,59067.71173716376,58801.55092085034,59067.71173716376
1617386400,59160.46250493411,59067.71173716376,59217.316036193486
1617382800,59186.405862753374,59160.46250493411,59216.750778423164
1617379200,59482.57202935227,59186.405862753374,59535.10563537653
1617375600,59308.737229538565,59482.57202935227,59553.759298649056
1617372000,59174.66303631331,59308.737229538565,59325.19165939403
1617368400,59455.458536567334,59174.66303631331,59504.981384218256
1617364800,59560.87114515522,59455.458536567334,59560.87114515522
1617361200,59578.99304161683,59560.87114515522,59627.86646257532
1617357600,59606.04244072586,59578.99304161683,59616.402829869556
1617354000,59452.36216369404,59606.04244072586,59634.827619636635
1617350400,59513.94608777379,59452.36216369404,59531.37958160749
1617346800,59513.37422687939,59513.94608777379,59654.6867846818
1617343200,59516.36540075855,59513.37422687939,59589.081824599496
1617339600,59547.44143302248,59516.36540075855,59591.40898412073
1617336000,59774.14994954175,59547.44143302248,59904.94534472103
1617332400,59570.77082297943,59774.14994954175,59925.56491401064
1617328800,58829.47525499563,59570.77082297943,59977.79964036472
1617325200,58661.63395798085,58829.47525499563,58931.902225957805
1617321600,58699.153777299674,58661.63395798085,58825.06565105902
1617318000,58958.244781495174,58699.153777299674,58966.30893195887
1617314400,58740.39624855553,58958.244781495174,58958.244781495174
1617310800,58824.57885633973,58740.39624855553,58866.713858148265
1617307200,58885.38247997551,58824.57885633973,58938.19504427652
1617303600,58670.40387680632,58885.38247997551,58885.38247997551
1617300000,58395.420260342886,58670.40387680632,58724.31009401767
1617296400,58735.28651340298,58395.420260342886,58755.987703989325
1617292800,58975.03073998645,58735.28651340298,59074.026374460045
1617289200,59034.41704115834,58975.03073998645,59183.58384800485
1617285600,58874.848917257026,59034.41704115834,59037.61866808201
1617282000,58738.51570239959,58874.848917257026,59044.14427776573
1617278400,58440.398647938906,58738.51570239959,58738.51570239959
1617274800,58516.211550569555,58440.398647938906,58611.88321257723
1617271200,58825.79439721042,58516.211550569555,58909.210390912536
1617267600,58843.29953491618,58825.79439721042,59149.99962348011
1617264000,58865.04184435126,58843.29953491618,59349.94779584231
1617260400,58666.226100663785,58865.04184435126,58902.780452841966
1617256800,58836.6580019601,58666.226100663785,58967.405180737675
1617253200,58847.96933721751,58836.6580019601,58949.15546710653
1617249600,59018.274615850765,58847.96933721751,59205.1944476476
1617246000,59078.140838971885,59018.274615850765,59138.261617335884
1617242400,59227.07024842165,59078.140838971885,59244.09933992824
1617238800,59179.94556715984,59227.07024842165,59282.211291004605
1617235200,58918.07030822315,59179.94556715984,59179.94556715984
1617231600,58659.88887582419,58918.07030822315,58918.07030822315
1617228000,58926.66371310721,58659.88887582419,58951.10538943359
1617224400,58976.03127081646,58926.66371310721,59242.40529220525
1617220800,58734.65809674901,58976.03127081646,59038.325774227065
1617217200,59280.83237037964,58734.65809674901,59531.317393489146
1617213600,59232.414527788824,59280.83237037964,59517.100759222594
1617210000,59003.109370037135,59232.414527788824,59292.636290704744
1617206400,59281.19965139333,59003.109370037135,59591.12593636385
1617202800,58817.0139160844,59281.19965139333,59354.55633678768
1617199200,58542.52503314267,58817.0139160844,58817.0139160844
1617195600,58158.53599827368,58542.52503314267,58708.809544975426
1617192000,57835.86524204228,58158.53599827368,58302.521442150726
1617188400,57725.72570749248,57835.86524204228,58097.52833458028
1617184800,57892.75334482143,57725.72570749248,58042.95922709955
1617181200,57916.16027025821,57892.75334482143,58158.122156805635
1617177600,57784.37863975967,57916.16027025821,58226.447774216686
1617174000,59726.453201117525,57784.37863975967,59727.71450189299
1617170400,58717.496656353054,59726.453201117525,59726.453201117525
1617166800,58739.73698926991,58717.496656353054,58739.73698926991
1617163200,58581.39301212702,58739.73698926991,58752.006841747694
1617159600,58681.37366740374,58581.39301212702,58689.33935572617
1617156000,58920.928626849476,58681.37366740374,58920.928626849476
1617152400,58983.07518522617,58920.928626849476,59023.159029947456
1617148800,58776.3844378348,58983.07518522617,59001.38034527203
1617145200,58696.12237952253,58776.3844378348,58776.3844378348
1617141600,58773.33434382427,58696.12237952253,58882.1921048162
1617138000,58675.941391350374,58773.33434382427,58781.15951885384
1617134400,59014.59629586045,58675.941391350374,59062.28225460846
1617130800,58849.7619750301,59014.59629586045,59014.59629586045
1617127200,58719.34827470613,58849.7619750301,59085.16840237467
1617123600,58759.536016042985,58719.34827470613,58837.82003827221
1617120000,58591.2274491737,58759.536016042985,58784.73697710912
1617116400,58873.49342320019,58591.2274491737,58893.3002131174
1617112800,58878.36802766236,58873.49342320019,58967.184038828855
1617109200,59206.86937460219,58878.36802766236,59267.362036538594
1617105600,59241.86818741237,59206.86937460219,59375.21133926995
1617102000,58856.54811899955,59241.86818741237,59242.331948264706
1617098400,58820.320354179654,58856.54811899955,59263.68467573209
1617094800,57932.20632576185,58820.320354179654,58831.30990096931
1617091200,58152.808249216854,57932.20632576185,58160.41514296301
1617087600,58048.00933263442,58152.808249216854,58198.981009667485
1617084000,57603.49131989613,58048.00933263442,58209.21319000897
1617080400,57473.069081905094,57603.49131989613,57629.25565967558
1617076800,57097.88985294432,57473.069081905094,57721.2266197725
1617073200,57198.09559589117,57097.88985294432,57294.44637022221
